가게 이름,댓글,작성 날짜
이탈리아음식,오랜만에 방문해도 역시나 실패없는 맛집 :) 레드 크림 파스타 제 최애✨✨ 최근에 리모델링을 했는지 매장 분위기도 너무 마음에 들었습니다🫶🏻✨,6.11.화
이탈리아음식,꼬기가 부드럽고 너무너무 마싯어요… 매운 단계를 고를 수 있어서 매운 거 잘 못 먹는데도 매콤하게 딱 좋습니다💕💕,6.27.목
이탈리아음식,"배부르게 잘먹었어요!!
고기질이 너무 좋아서 입에 넣자마자 녹아버릴정도였어요! 다음에 또 방문할게여",6.27.목
이탈리아음식,직원분들이 다 친절하시고 매장도 넓어용!,6.16.일
이탈리아음식,분위기도 좋고 맛도 너무 좋아요!!!,6.8.토
이탈리아음식,넘 맛있어용 담에 또 오려구요😍,6.12.수
이탈리아음식,레드크림파스타 + 탄산음료 곱배기 주문해서 먹었는 데 양 엄청 푸짐해요 밥도 같이 나와서 리조뜨로 먹기 도 좋아요! 매장 예쁘고 감각적이라 사진도 잘 ...,2.15.목
이탈리아음식,오랜만에 기분 내고 싶어서 유명한 바비레드에 왔어여!! 양도 많아서 배불리 잘 먹었습니다🥰,5.19.일
이탈리아음식,"밥까지 든든하게 먹을 수 있어 좋았고
갈비까지 맛있게 잘 먹었습니다 👍🏻✨️",5.12.일
이탈리아음식,맛있고 친절하고 매장도 넓어서 좋아요ㅠㅠ♥,4.27.토
이탈리아음식,"우왕~~ 갤러리같은 느낌의 가게에서 이렇게 맛있는 음식을 먹을수 있다니 너무 즐겁네요!!!!ㅎㅎㅎㅎ
남자친구랑 재방문 할 예정입니다😀",5.2.목
이탈리아음식,음식도 너무맛있고 매장도 넓어서 편하게 데이트하기 좋아요!!! 스튜가 독특하고 맛있어요☺️,6.16.일
이탈리아음식,넘 맛있는 바비레드!! 일요일 저녁엔 역시 사람이 꽤 있네요 파스타 기본 매운맛 약간 맵긴 하지만 맛있게 먹을 수 있는 맛이었어요!! 치킨 스테이크도 닭...,3.10.일
이탈리아음식,"""레드"" 컨셉에 맞게 맵기 선택이 가능한점이 좋습니다
ㅎㅎ (기본맛은 신라면정도!) 직원분들도 친절하시고
, 무엇보다 느끼하지 않고 깔끔합니다 !",4.28.일
이탈리아음식,바비레드 자주 오는데 연어샐러드는 처음 먹어봐요!! 근데 사진하곤 조금 다르지만 맛있었어요!! 파스타도 매콤하니 토마토맛 진하네요~,5.30.목
이탈리아음식,음식너무이쁘고 노래도 재즈음악나와서 분위기가 너무 좋아요 다음에는 남자친구랑 오고싶네요~~^^*,5.4.토
이탈리아음식,"레드크린파스타가 맛있어서 여러번 방문했어요 인테
리어가 밝게 바뀌어서 좋아요 추천합니당",6.11.화
이탈리아음식,직원분들도 엄청 친절하시고 분위기도 좋고 파스타랑 샐러드도 정말 맛있어요!!,6.17.월
이탈리아음식,"매장이 널찍해서 좋아요
모임하기 굳",5.13.월
이탈리아음식,"지인 추천으로 같이 한번 가보게 되었습니다. 최근에 리모델링 공사까지 완료했다고 하여, 방문해보았는데 , 분위기도 너무너무 좋고, 나중에 연말에 데이...",2.21.수
이탈리아음식,바비레드 오랜만에 왔는데 여전히 맛있네용 ㅎㅎ,4.21.일
이탈리아음식,맛있어요 밥이 리필도됩니당^^ 고기가많구요,5.20.월
이탈리아음식,"저희가 인원이 많아서 프라이빗 룸 예약하고 갔는데, 너무 아늑하고 좋았어요!! 저희가 다 먹짱이라 다 곱빼 기 시켰는데, 양은 이것저것 해서 시키셔야 충...",23.12.29.금.금
이탈리아음식,파스타를 시켰는데 리조또까지 해결할 수 있어요. 가게 샹들리에까지! 멋과 맛을 한큐에 해결!,5.7.화
이탈리아음식,"바비레드 인테리어 바뀌었네요!! 더 밝고 화사하고, 
음악까지 무드있어요😊 맛은 말해뭐해 밥과 파스타
를 쉑쉑 먹기 좋은 바비레드 추천요😃",3.7.목
이탈리아음식,"연인이나 친구랑 오기 좋음 
변함 없는 맛 최고👍",5.16.목
이탈리아음식,"너무 맛있어요
기분좋게 맵고 느끼하지 않고 잘 넘어가용",5.16.목
이탈리아음식,"음식이랑 종류도 다양하고 맛있어요!!
부모님과 같이 왔는데 맵기 조절도 할 수 있어서 좋았어요~",6.1.토
이탈리아음식,바비레드 다른지점은 가봤는데 강남점은 처음이에요. 맛이야 역시 맛있고 양도 많아요 !!! 메뉴는 크림파스 타랑 스튜에 치즈추가해서 먹었습니당 ㅎㅎ 다...,3.13.수
이탈리아음식,"음식이 너무 맛있어요

내부도 깔끔해서 좋네요",5.12.일
이탈리아음식,"정말 맛있었고 다시 갈 것 같아요 
대신 2단계는 좀 매웠던.... ㅋㅋ",5.23.목
이탈리아음식,역시 매콤한 파스타로는 바비레드가 제일 맛있는 것 같아요 !! 샐러드까지 완벽 조합이었어요,5.30.목
이탈리아음식,"아는 오빠 생일 기념으로 오빠의 파스타 맛집에 왔는 데, 퀄리티 대박이다🥹 매운맛도 선택가능하고 직원 분들도 너무 친절하니 기분 업 , 혀도 맛있음에 ...",1.9.화
이탈리아음식,"예약없고 대기없이 들어갈 수 있어서 좋았어요!! 주문
하기전 직원분이 맵기랑 리뷰이벤트 하나하나 설명해
주시는데 친절하고 음식주문하고서 빨리 나와...",4.27.토
이탈리아음식,너무 맛있어용 ㅎㅎㅎ!!!! 또오려구요~~!,6.21.금
이탈리아음식,친구들이랑 오기좋고 맛있어요!!!!,4.28.일
베트남음식,"예전에 한우말고 그냥곱창쌀국수 먹었을 땐 많이 질 겨서 별로였는데! 오늘은 한우곱창으로 먹어봤어요 속에 곱이 꽉 차있고, 누린내 없는 편은 아니지...",7.1.월
베트남음식,쇼룸에상담 왔다가 점심^^ 양이 여성분들은 많은양 인듯^ 직원분들 친절하게응대해주고 음식도 빨리나 와서 좋았어요 그리고 좋았던점은 웨이팅을 일...,6.23.일
베트남음식,엄청난 웨이팅을 자랑하는 강남역 맛집 땀땀. 평일 저 녁 6시쯤 갔더니 무난하게 착석 가능했어요. (나올 때 는 또 웨이팅 ㅋㅋ) 매운소곱창쌀국수 비싸긴 ...,5.27.월
베트남음식,땀땀 쌀국수 먹고싶어서 평일 저녁에 갔더니 사람이 많더라구요 .!.! 매운 한우 소곱창 쌀국수랑 직화 소고 기 쌀국수 그리고 분짜와 쉬림프코코넛롤까지 ...,6.12.수
베트남음식,땀땀하면 매운곱창쌀국수가 인기지요 숯불쌀국수도 불맛 가득 좋고요~ 지점마다 차이가 좀 있지만 강남 땀땀이 주변에선 맛있다고 소문났던데 역시 소...,5.21.화
베트남음식,"땀땀 처음가봤는데 맛있네요!!! 여러명이서 갔으면 곱 창쌀국수도 시키고 분짜도 시키고ㅎㅎ그랬을텐데 혼 자가서 기본메뉴만 먹어봤어요. 사장님, 일하...",5.28.화
베트남음식,"짜조, 매운한우소곱창쌀국수, 숯불구이돼지고기덮밥 먹었습니다! 모든 메뉴가 성공적이어서 뿌듯했던 방 문이었어요! 그리고 양도 너무 많아서 엄청 배...",5.28.화
베트남음식,"서울 강남 맛집 중 한 곳이라 해서 서울여행간 김에 들 렀는데, 쌀국수가 양도 진짜 많고 정말 맛있어서 왜 맛 집인지를 이해할 수 있었습니다. 그만큼 정말 ...",6.1.토
베트남음식,또또또또또 간집 강남역 쌀국수 최애 땀땀! 몇번을 간 지 모르겠네요 ㅋ 진짜 자주가는데 음식도 짱 빨리나 오고 고기 양이 미쳤습니다. 국물도 완전 마싯...,5.21.화
베트남음식,12時ごろにお店について、それぞれ異なるメニュー を注文。10分も待たずすぐに料理が提供されて良か ったです！ ボリュームも満点で、味もさらっ...,6.22.토
베트남음식,"줄서는 맛집에 반영된 강남 매운 쌀국수 맛집!
매운 한우 대창 쌀국수 대만족이에요
볶음밥도 맛있고 직원분들도 친절해요 👍",6.18.화
베트남음식,친구들과 방문했던 강남 맛집 땀땀❤️ 리뷰는 처음인 데 제가 1년에 한두번은 서울 올라가면 먹는 맛집이에 요 ㅎㅎㅎ 처음에 곱창쌀국수에 반해서 친구들...,5.18.토
베트남음식,"근본 오브 근본 쌀국수 곱창 쌀국수 여기가 제일 맛있
음 맵기 선택 가능해서 좋구 한우곱창이라 음청 실함
ㅋㅋ 분짜두 존맛탱이구 강남에서 베트남 음식 ...",6.18.화
베트남음식,쌀국수가 맛있었어요. 하노이 분자에 소스 뿌려서 먹 으니까 상큼한 맛이 넘 맛있었어요! 가게 내부도 깨끗 하고 소곱창 쌀국수의 소곱창에 곱이 진짜 너무...,5.1.수
베트남음식,"몇 년만에 재방문한 곱창쌀국수 맛집, 땀땀!! 평일 점 심시간이라 대기 때문에 걱정 했는데 생각보다 얼마 안기다리고 바로 입장했고 음식도 주문과 동시...",4.29.월
베트남음식,오랜만에 매운소곱창쌀국수 생각나서 왔는데 역시 백 화점보다 본점이 가장 맛있습니다. 등갈비 튀김? 새로 있길래 시켜봤는데 정말 맛있게 잘먹었어요~양...,6.11.화
베트남음식,와 역시 땀땀 소곱창 쌀국수에 원조는 땀땀이죠 ~~~ 몇일전 부터 소곱찰 쌀국수가 아른거려서 땀땀 본점 에 다녀왔는데 냄새도 안나고 너무 맛있게 먹었...,4.11.목
베트남음식,"오랫동안 맛도 양도 변함없는 곳🥹✨ 살이 두둑하게 붙은 쪽갈비 쌀국수, 고소한 곱 가득 들어 야들야들 꼬소한 한우곱창쌀국수, 담백하고 쫀득한 소꼬...",5.23.목
베트남음식,새로나온 한우소곱창 쌀국수랑 분짜랑 같이먹으면 맵 단 조합 굿 먹어도먹어도 면이 계속나오는 푸짐한 강 남역 땀땀!! 저녁엔 늘 웨이팅 있어서 빨리와야...,6.17.월
베트남음식,"바로 자리안내해주시고 키오스크로 주문!
직원분들 친절하시고 음식도 금방 나와요~
양 엄청 많아서 배터져요",6.22.토
베트남음식,월요일 낮 12:30 도착해서 줄 서기 시작하고~입장~ 음식 받기까치 총 10분 걸렸어요. 앞에 세 팀! 항상 맛 있고 활기넘치는 분위기에 에너지 얻어갑니다 ...,6.24.월
베트남음식,강남역 베트남 쌀국수 맛집 땀땀 드디어 방문성공! 평 일 점심 시간이었지만 운이 좋게도 웨이팅 없이 들어 갔어요😆 같이 간 친구랑 저 모두 곱창을 못 먹...,4.16.화
베트남음식,유명한 집인데 이번에 처음 가봤어요 !! 시킨 메뉴들 모두 성공적..✨ 곱창 쌀국수는 곱창이 진짜 쫄깃하 고 맛있어요ㅠ 숯불직화 소고기쌀국수도 국물...,4.30.화
베트남음식,강남역 맛집! 쌀국수 원래 좋아하는데 곱창쌀국수는 처음 먹어봤는데 맛있었어요! 매운맛 단계도 고를 수 있는데 엽떡 초보맛 먹는 사람으로써 1단계 먹...,4.10.수
베트남음식,오랜만에 방문했는데 전보다 맛이 더 좋아진거 같아요! 양도 엄청 푸짐하고 국물도 진짜 진국이에요. 곱창 쌀국수 곱창도 곱이 많고 신선한지 잡내도 안 나요,6.13.목
베트남음식,옛날부터 먹고싶던 소곱창쌀국수! 강남맛집 강추이고 쌀국수 향신료 맛도 난나고 소곱창에 곱도 가득하니 넘 맛있었는데 양이 2인분인줄은 몰랐어요.. 곱...,4.9.화
베트남음식,2019년 처음 방문했을 때 상당히 웨이팅했던 기억이 있는 강남역 베트남음식점에 들러보았다. 지금은 여 러 백화점 식당가에 입점한 강남역 쌀국수집이...,4.14.일
베트남음식,"쥰맛탱집 매운소곱창쌀국수는 늘 맛있고 프라이드바
쿠테라는 보석도 발견 2인이서 매운소곱창쌀국수+프
라이드바쿠테+짜조 이조합강추요",6.11.화
베트남음식,"칭구와 방문한 땀땀! 저녁 7시쯤 도착하니 다행히 웨 이팅 없이 들어갔어요 매운 한우소곱창 쌀국수 도전 해봤는데, 역시 한우라그런지 곱창이 튼실하고 ...",5.27.월
베트남음식,강남역맛집 베트남쌀국수 전문점 땀땀 후기 땀땀이야 뭐 매운소곱창쌀국수로 워낙 유명한 집이라 이건 기 본으로 시켜야지! 이번엔 한우곱창 버전이 나왔...,4.17.수
베트남음식,곱창쌀국수에 곱창이 이렇게나 그득그득하게 들어있 을줄 몰랐는데 곱창이 들어갔음에도 국물이 깔꿈하고 면을 다 먹을때까지도 곱창과 함께했숨다.. (칭...,4.25.목
베트남음식,강남역 쌀국수 맛집이에요. 가게 앞에는 보양쌀국수 라고 붙어있어요 ~ 쌀국수가 보양식이라니.. 다소 의 아했지만 먹어보고 그럴만하다 생각했어요. 평...,4.24.수
베트남음식,유명하다는 땀땀 드디어 먹고왔네요ㅠ 쌀국수 종류 진짜 많고 얼큰쌀국수 약간 마라탕30%맛 이었어요. 얼큰+곱창 부드럽고 양도 많았습니당!! 저는 개...,4.16.화
베트남음식,소곱창 쌀국수 1단계 맵기로 하니 딱 맛있게 매워서 너무 맛있게 잘 먹었어요ㅎㅎ 등갈비도 달짝하니 맛 나고 양도 엄청 푸짐해요ㅎㅎ 사이드로 시킨 쉬...,4.9.화
베트남음식,쌀국수계의 신*설농탕이에요 음식 주문하면 바로 나 오는 느낌 소곱창 쌀국수는 맵기 조절 가능해서 좋고 소곱창이 가득하고 매콤해서 맛있어요 소고기 ...,6.13.목
베트남음식,"직화 소고기 쌀국수, 매운 쪽갈비 쌀국수 모두 다 맛있 어요. 쌀국수 국물이 진짜 끝장나요! 정말 사람 많고 붐비는 곳이지만 사장님이랑 직원분들이 너무 ...",4.13.토
베트남음식,땀땀매운한우곱창쌀국수 정말맛있네요 직원분들 친절하시고 음식이 빨리나와서 좋았어요 맥주가 술술 들어가는 맛 즐거운 점심시간이였습니다,5.10.금
베트남음식,몇년만에 다시 찾아왔어요~ 여전히 웨이팅이 있네요.. ! 매운 한우 소곱창 쌀국수 꼭 드셔보십쇼...! 진짜 곱 창이 너무너무 부드럽고 고소해요ㅠㅠ❤️ 바쿠...,4.9.화
베트남음식,매운소곱창쌀국수 0단계부터 맵기 선택이가능하네요 ? 1단계가 신라면 정도라 해서 1단계먹었어요. 입술 이 맵다기보단 마라같은 살짝의 매운맛이에요. ...,5.29.수
베트남음식,"소문난 맛집인데 이번에 처음 가봤어요~ 시킨 메뉴들 
모두 성공적! 곱창 쌀국수는 진짜 쫄깃하고 맛있어요~
쌀국수도 국물도 찐하고 최고였구요~ 기회되면...",6.8.토
베트남음식,땀땀 본점이라 다르긴 다르네 음식 맛있는 건 맛있는 거고 토요일 오픈때 계시던 분이 사장님이신지는 모 르겠는데 컨트롤타워의 능력이 대단했음 사장...,4.13.토
베트남음식,몇년 전 웨이팅해서 내돈내산했던 가게 땀땀..! 내가 다시 왔다‼️‼️😎🙌🏻 땀땀은 세계 최초 매운소곱창쌀국 수의 원조로 한우사골과 아시안 로얄퀴진 레시...,5.8.수
베트남음식,2년만 오랜만 땀땀 쌀국수 맛 그대로 함 진짜 맛있네요,6.8.토
베트남음식,"2명이 방문해서 매운소곱창쌀국수 2단계, 하노이분짜 먹었어요~ 주류 시키려면 테이블에 있는 모든 사람이 신분증이 있어야 해서 맥주를 못마셨어요.. 30...",7.6.토
